time	rating	text	media
Fri Jun 17 01:00:24 +0000 2016	 10	Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA	http://pbs.twimg.com/media/ClHUkfeXIAE30vC.jpg
Fri Jun 17 00:05:25 +0000 2016	 7	This is Harold. He looks slippery af. Probably difficult to hug. Would still try tho. 7/10 great with kids I bet https://t.co/EVuqdEO66N	http://pbs.twimg.com/media/ClHICHmXEAI_1PS.jpg
Thu Jun 16 20:47:36 +0000 2016	 11	Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10 https://t.co/vU3tKr4vTn	http://pbs.twimg.com/media/ClGawcCWQAAHgL8.jpg
Thu Jun 16 18:26:48 +0000 2016	 13	This is Beya. She doesn't want to swim, so she's not going to. 13/10 nonconforming af (vid by @HappyTailsResor) https://t.co/qGeVjHSUKH	http://pbs.twimg.com/ext_tw_video_thumb/743509040018268160/pu/img/Ol2OgO5f8ciUp80r.jpg
Thu Jun 16 01:25:36 +0000 2016	 10	This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx	http://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg
Wed Jun 15 23:24:09 +0000 2016	 12	This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa	http://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg
Wed Jun 15 22:36:19 +0000 2016	 10	Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO	http://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg
Tue Jun 14 01:49:03 +0000 2016	 11	For anyone who's wondering, this is what happens after a doggo catches it's tail... 11/10 https://t.co/G4fNhzelDv	
Tue Jun 14 01:24:27 +0000 2016	 10	This is Maxaroni. He's pumped as hell for the summer. Been working on his beach bod for so long. 10/10 https://t.co/UHvjxm9B0O	http://pbs.twimg.com/media/Ck39W0AWUAAB0q7.jpg
Mon Jun 13 21:16:49 +0000 2016	 14	Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z	http://pbs.twimg.com/media/Ck3EribXEAAPhZn.jpg
Mon Jun 13 18:27:32 +0000 2016	 12	This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b	http://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg
Mon Jun 13 15:59:24 +0000 2016	 11	This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq	http://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg
Mon Jun 13 01:06:33 +0000 2016	 12	This is Doug. He's trying to float away. 12/10 you got this Doug https://t.co/bZaHC3lvTL	http://pbs.twimg.com/media/CkyvqnNWYAQxQY1.jpg
Mon Jun 13 00:22:53 +0000 2016	 8	This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY	http://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg
Sun Jun 12 00:44:30 +0000 2016	 10	When your crush won't pay attention to you. Both 10/10 tragic af https://t.co/d3LELGVlqu	http://pbs.twimg.com/media/CkthBj7WgAAsIGb.jpg
Sat Jun 11 21:27:17 +0000 2016	 11	Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE	http://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg
Sat Jun 11 01:13:51 +0000 2016	 9	This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5	http://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg
Fri Jun 10 16:19:48 +0000 2016	 12	This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ	http://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg
Fri Jun 10 02:48:49 +0000 2016	 11	This is Ted. He's given up. 11/10 relatable af https://t.co/7muyOQXbGJ	
Fri Jun 10 00:39:48 +0000 2016	 12	This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC	http://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg
Thu Jun 09 19:52:53 +0000 2016	 10	This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ	http://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg
Thu Jun 09 01:07:06 +0000 2016	 9	Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet https://t.co/CmLoKMbOHv	http://pbs.twimg.com/media/CkeJcNkXEAAcrks.jpg
Thu Jun 09 00:19:04 +0000 2016	 8	This is Chip. He only mowed half the yard. 8/10 quit the shit Chip we have other things to do https://t.co/LjzZKQ7vmK	http://pbs.twimg.com/media/Ckd-bqVUkAIiyM7.jpg
Wed Jun 08 22:48:46 +0000 2016	 11	Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC	http://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg
Wed Jun 08 02:41:38 +0000 2016	 14	After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP https://t.co/XAVDNDaVgQ	http://pbs.twimg.com/media/CkZVdJ9W0AA4B1D.jpg
Wed Jun 08 02:09:24 +0000 2016	 10	When the photographer forgets to tell you where to look... 10/10 https://t.co/u1GHWxhC85	http://pbs.twimg.com/media/CkZOGhJWsAAHvPv.jpg
Wed Jun 08 01:45:19 +0000 2016	 9	This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW	http://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg
Tue Jun 07 16:09:13 +0000 2016	.10	This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X	http://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg
Tue Jun 07 00:36:02 +0000 2016	 12	This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf	http://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg
Mon Jun 06 21:32:13 +0000 2016	 10	Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1	http://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg
Mon Jun 06 15:40:26 +0000 2016	 12	This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5	http://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg
Mon Jun 06 01:02:55 +0000 2016	 12	Here's a doggo that don't need no human. 12/10 independent af (vid by @MichelleLiuCee) https://t.co/vdgtdb6rON	
Sun Jun 05 23:53:41 +0000 2016	 9	Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj	http://pbs.twimg.com/media/CkOb2-ZWYAAvVUO.jpg
Sun Jun 05 19:47:03 +0000 2016	.10	This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 https://t.co/zxw8d5g94P	http://pbs.twimg.com/media/CkNjahBXAAQ2kWo.jpg
Sun Jun 05 15:54:48 +0000 2016	 6	This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO	http://pbs.twimg.com/media/CkMuP7SWgAAAiys.jpg
Sat Jun 04 23:31:25 +0000 2016	 13	Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC	http://pbs.twimg.com/ext_tw_video_thumb/739238016737267712/pu/img/-tLpyiuIzD5zR1et.jpg
Sat Jun 04 00:32:32 +0000 2016	3 13	@mount_alex3 13/10	
Sat Jun 04 00:08:17 +0000 2016	 11	This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr	http://pbs.twimg.com/media/CkEMBz9WYAAGLaa.jpg
Sat Jun 04 00:01:35 +0000 2016	 10	When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc	http://pbs.twimg.com/media/CkEKe3FWEAAsqOy.jpg
Fri Jun 03 01:07:16 +0000 2016	 11	This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu	http://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg
Thu Jun 02 16:10:29 +0000 2016	.10	"Don't talk to me or my son ever again" ...10/10 for both https://t.co/s96OYXZIfK	http://pbs.twimg.com/media/Cj9VEs_XAAAlTai.jpg
Thu Jun 02 01:44:22 +0000 2016	 9	For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 https://t.co/twxYcPOafl	http://pbs.twimg.com/media/Cj6O1G9UYAAIU-1.jpg
Thu Jun 02 00:32:39 +0000 2016	 12	This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs	http://pbs.twimg.com/media/Cj5-aUOVEAIuzM6.jpg
Wed Jun 01 23:52:28 +0000 2016	 10	This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC	http://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg
Wed Jun 01 02:00:04 +0000 2016	 10	This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK	http://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg
Wed Jun 01 00:17:54 +0000 2016	 10	This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj	http://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg
Tue May 31 16:14:39 +0000 2016	 11	We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5	http://pbs.twimg.com/media/CjzC2oGWYAAyIfG.jpg
Tue May 31 00:49:32 +0000 2016	 13	Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT	http://pbs.twimg.com/media/CjvvHBwUoAE55WZ.jpg
Mon May 30 16:40:14 +0000 2016	 9	Say hello to Lily. She's not injured or anything. Just wants everyone to hear her. 9/10 clever af https://t.co/3xqGVH0Dhw	http://pbs.twimg.com/media/Cjt_Hm6WsAAjkPG.jpg
Mon May 30 15:52:33 +0000 2016	 13	Everybody stop what you're doing and watch these puppers enjoy summer. Both 13/10 https://t.co/wvjqSCN6iC	http://pbs.twimg.com/ext_tw_video_thumb/737310236135043073/pu/img/_lG4DXmH-_XEq7Rc.jpg
Sun May 29 01:49:16 +0000 2016	 13	This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW	http://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg
Sat May 28 03:04:00 +0000 2016	 13	Say hello to mad pupper. You know what you did. 13/10 would pet until no longer furustrated https://t.co/u1ulQ5heLX	
Sat May 28 01:18:00 +0000 2016	 11	This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40	http://pbs.twimg.com/media/CjgYytfXAAA8wdO.jpg
Fri May 27 15:58:54 +0000 2016	 10	We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc	http://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg
Fri May 27 01:47:23 +0000 2016	.10	Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS	http://pbs.twimg.com/media/CjbV-kjXEAE6I-f.jpg
Fri May 27 00:32:10 +0000 2016	 11	This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca	http://pbs.twimg.com/media/CjbExRGUgAQEU1x.jpg
Fri May 27 00:32:10 +0000 2016	 11	This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca	http://pbs.twimg.com/media/CjbExRGUgAQEU1x.jpg
Thu May 26 01:47:51 +0000 2016	 12	*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK	http://pbs.twimg.com/media/CjWMezdW0AErwU3.jpg
Thu May 26 00:54:06 +0000 2016	 11	This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj	http://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg
Wed May 25 01:03:06 +0000 2016	 11	We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10 https://t.co/aTU53NNUkt	http://pbs.twimg.com/media/CjQ4radW0AENP-m.jpg
Tue May 24 23:47:49 +0000 2016	 8	This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS	http://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg
Tue May 24 15:55:00 +0000 2016	 9	Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9	http://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg
Tue May 24 01:02:00 +0000 2016	 10	This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK	http://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg
Mon May 23 16:46:51 +0000 2016	 13	This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA	http://pbs.twimg.com/media/CjJ9gQMWgAUw-aU.jpg
Mon May 23 16:01:50 +0000 2016	 11	This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO	http://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg
Mon May 23 01:40:38 +0000 2016	 10	When your friend is turnt af and you're just trying to chill. 10/10 (vid by @presgang) https://t.co/OufVDk23JC	
Sat May 21 01:13:53 +0000 2016	 10	This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ	http://pbs.twimg.com/media/Ci8UxxZXEAAGuZy.jpg
Sat May 21 00:50:46 +0000 2016	 10	This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL	http://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg
Fri May 20 02:18:32 +0000 2016	.10	"Ello this is dog how may I assist" ...10/10 https://t.co/jeAENpjH7L	http://pbs.twimg.com/media/Ci3Z_idUkAA8RUh.jpg
Fri May 20 00:51:30 +0000 2016	 11	This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA	http://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg
Thu May 19 01:38:16 +0000 2016	 12	Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda	http://pbs.twimg.com/media/CiyHLocU4AI2pJu.jpg
Wed May 18 00:39:02 +0000 2016	 12	This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH	http://pbs.twimg.com/media/CiswCQhWYAI5-QW.jpg
Wed May 18 00:14:46 +0000 2016	 11	This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL	http://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg
Tue May 17 14:57:41 +0000 2016	 10	When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp	http://pbs.twimg.com/media/Ciqq-T2UUAEVgWD.jpg
Tue May 17 01:00:32 +0000 2016	 11	This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE	http://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg
Mon May 16 00:31:53 +0000 2016	 11	This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r	http://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg
Sat May 14 00:49:30 +0000 2016	 12	This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP	http://pbs.twimg.com/media/CiYME3tVAAENz99.jpg
Fri May 13 00:56:32 +0000 2016	 9	We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z	http://pbs.twimg.com/media/CiTEFjDXAAAqU6I.jpg
Thu May 12 01:40:42 +0000 2016	 10	This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV	http://pbs.twimg.com/media/CiOEnI4WwAETiC6.jpg
Wed May 11 15:59:50 +0000 2016	 11	This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG	http://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg
Wed May 11 01:44:07 +0000 2016	 11	This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE	http://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg
Wed May 11 00:43:55 +0000 2016	 6	This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog	http://pbs.twimg.com/media/CiIuBwCUgAAAGbz.jpg
Tue May 10 02:05:03 +0000 2016	 11	Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z	http://pbs.twimg.com/media/CiD3AfkXEAA3S_r.jpg
Tue May 10 01:00:58 +0000 2016	 12	"Challenge completed" (pupgraded to 12/10) https://t.co/85dTK7XCXB	http://pbs.twimg.com/ext_tw_video_thumb/729838572744912896/pu/img/RIl-XYmRxW-YLFSV.jpg
Tue May 10 00:01:12 +0000 2016	 13	This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh	http://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg
Mon May 09 00:11:16 +0000 2016	 13	Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0	http://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg
Sun May 08 00:59:46 +0000 2016	10	"Challenge accepted"10/10 https://t.co/vNjvr5Bl9u	http://pbs.twimg.com/media/Ch5U4FxWEAEef88.jpg
Sat May 07 16:34:32 +0000 2016	 11	This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B	http://pbs.twimg.com/media/Ch3hOGRUgAA2BRX.jpg
Sat May 07 01:37:30 +0000 2016	 13	When you're way too slow for the "down low" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq	http://pbs.twimg.com/media/Ch0T71OWMAA4yIw.jpg
Sat May 07 00:59:55 +0000 2016	 10	This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE	http://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg
Fri May 06 18:33:34 +0000 2016	 8	This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs	http://pbs.twimg.com/media/Chyy5lAW0AAL6ez.jpg
Fri May 06 02:24:02 +0000 2016	 10	This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr	http://pbs.twimg.com/media/ChvU_DwWMAArx5L.jpg
Fri May 06 00:53:27 +0000 2016	 12	This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP	http://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg
Thu May 05 02:21:37 +0000 2016	 11	This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ	http://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg
Thu May 05 01:35:26 +0000 2016	 12	This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh	http://pbs.twimg.com/media/ChqARqmWsAEI6fB.jpg
Thu May 05 00:16:48 +0000 2016	 11	This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi	http://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg
Wed May 04 02:26:00 +0000 2016	 12	This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5	http://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg
Tue May 03 23:42:26 +0000 2016	 13	Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT	http://pbs.twimg.com/media/Chkc1BRUkAEjcNJ.jpg
Tue May 03 15:46:33 +0000 2016	 10	This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx	http://pbs.twimg.com/media/Chiv6A7WMAIZACj.jpg
Tue May 03 01:50:44 +0000 2016	 11	This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs	http://pbs.twimg.com/media/Chfwmd4UcAAH1VZ.jpg
Mon May 02 23:59:09 +0000 2016	 9	I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK	http://pbs.twimg.com/media/ChfXDrGUkAEAtF-.jpg
Mon May 02 16:38:15 +0000 2016	 10	This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp	http://pbs.twimg.com/media/ChdyJPIWIAE_sCF.jpg
Mon May 02 15:20:13 +0000 2016	 11	When you're trying to enjoy yourself but end up having to take care of your way too drunk friend. 11/10 https://t.co/BRkhj6tdN0	
Mon May 02 00:43:25 +0000 2016	 12	This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY	http://pbs.twimg.com/media/ChaXmt8WUAES2aH.jpg
Sun May 01 21:32:40 +0000 2016	 10	This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy	http://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg
